Unnamed: 0,ArticleId,Text,Category
516,73,party build poll war chest labour party received £5m donation final quarter 2004 new figure show. nearly half £11 724 929 received 16 political party listed electoral commission. conservative second place donation totalling £4 610 849 liberal democrat received £1m. majority labour donation came affiliated trade unions. also large sum individuals. lord drayson whose company powderject multi-million pound contract provide smallpox vaccine government 11 september terror attack gave £500 000 party day christmas. followed earlier donation amount earlier 2004. made lord tony blair last year. significant donation came retired millionaire businessman philanthropist sir christopher ondaatje gave party sum £500 000 refrigerator magnate william haughey obe gave £330 000. total fourth quarter well period 2003 party built war chest general election campaign. largest donation conservative bequest ruth beardmore nearly £400 000. joint founder merchant bank hambro magan gave £325 417. also donation topping £250 000 conservative scottish business group focus scotland institute international research world largest independent conference company. also among gift tory 24 donation totalling £161 840 bearwood corporate services. company controlled party former treasurer lord ashcroft directed almost £300 000 specific marginal constituency past two years. liberal democrat largest donor joseph rowntree reform trust ltd company promotes political reform constitutional change gave sum £250 000. fast food giant mcdonald listed donating sum £10 575. fee firm paid room event held work skill foundation party conference. uk independence party lost main donor paul sykes amid row robert kilroy-silk bid leadership last autumn took £63 081. £8 170 cash remainder came gift kind office space printing. registered political party required set quarter donation £5 000 headquarters £1 000 local constituency party receive. offence person knowingly recklessly make false declaration party donations.,0
518,1856,nuclear strike key terror risk uk u must realise cannot prevent terror attack focus making sure nuclear strike say top academic. amitai etzioni key influence new labour thinking say u emphasis axis evil misplaced. priority instead failing state including russia pakistan cannot properly control nuclear material argues. report demand major overhaul world rule nuclear technology. professor etzioni senior adviser president carter white house guru behind communitarian idea influenced development blairite third way politics. report foreign policy centre think tank say nuclear terrorist attack main danger faced many nations. attempt defend hardening domestic target cannot work one rely pre-emption taking war terrorist attack says. mean urgent need curb terrorist access nuclear arm material used make them. must recognise unable stop attack thus ensure terrorist able strike weapon mass destruction prof etzioni continues. suggests so-called rogue state iran north korea le problem failed failing state likely source nuclear materials. name russia failing state gravest concern estimated 90% fissile material outside america. also worried pakistan one top nuclear scientist abdul qadeer khan admitted leaking nuclear secrets. prof etzioni criticises u overlooking report suggesting done return pakistani help hunting osama bin laden. like letting serial killer go promised catch jay-walkers says. - upgrading security nuclear arm store temporary measure - creating new global safety authority tackle nuclear terrorism using intelligence link established wake 11 september - backed united nation authority - encouraging pressuring using available mean persuade country switch highly-enriched uranium le dangerous less-enriched uranium - possible taking fissile material away failing state safe haven blended converted - compelling failing rogue state eventually state destroy nuclear bombs.,0
519,1074,sundance honour foreign film international film given prominence u film next year sundance film festival movie dominated theme war. independent film festival feature two new international cinema competition 20-30 january season utah. forty-two film debut sundance including liberace baghdad british director sean mcallister. prestigious festival founded actor robert redford 1981. always international component next year enter jury competition festival director geoffrey gilmore said. wanted give world cinema emphasis put par american dramatic documentary competitions. twelve film competing new world cinema documentary category focus country people siege. liberace baghdad feature iraqi pianist hiding hotel wait visa finnish film three room melancholia look war chechnya. shake hand devil: journey romeo dallaire tell un mission rwanda 1994 genocide french-israeli production wall look israel controversial security wall separating palestinian territories. 16 film competing new world cinema dramatic category include work germany south korea angola china denmark australia. several hollywood star feature festival american independent drama category including keanu reef benjamin bratt. vince vaughn star quirky movie thumbsucker 21 gram actress naomi watt play budding hollywood actress ellie parker. top grand jury prize year festival went low budget sci-fi thriller primer written directed shane carruth. morgan spurlock earned directing award super size became international box office hit.,2
521,1313,protect whistleblower tuc say government change law give protection employee raise health safety concern workplace tuc said. said data employment tribunal suggested 1 500 safety whistleblower lost job since 1999. firm found cheaper sack worker improve building change working condition said. health safety executive said trying get worker involved helping make workplace safer. tuc figure drawn unfair dismissal case tribunal health safety main issue. safety representative often ignored raising concern legal duty respond claimed union organisation. general secretary brendan barber said: firing offence object unsafe work. worker placed situation forced choose risking job risking personal health safety. mr barber said problem far worse official statistic show called legal system protects safety whistleblower . added worker union well casual migrant worker stand little chance redress. rory neill editor union-backed hazard magazine conducted research said: giving union safety rep right workplace ultimate win-win. death injury work increased last year second time since turn century. would fatal mistake take full advantage union safety effect. tuc called government appoint roving safety rep increase spending health safety work inspections. health safety executive said launched initiative make factory office safer worker involvement.,0
522,933,strong quarterly growth nike nike reported best second-quarter earnings helped strong demand athletic shoe converse sneakers. global sport giant said posted profit $261.9m (£135.6m) three month 30 november $179.1m period last year. revenue increased 11% $3.1bn $2.8bn period 2003. nike whose product endorsed tiger wood among sport star said demand continues grow . result came strong first quarter year firm based beaverton oregon. philip knight chairman chief executive said: nike second-quarter revenue earnings per share reached all-time high level result solid performance across global portfolio. business united state emerging market china russia turkey combined favourable european exchange rate helped drive much growth. added: first half fiscal year book remain confident business strategy consistent execution allow u deliver goal healthy profitable growth. firm reported worldwide future order athletic footwear gear scheduled delivery december 2004 april 2005 $4.9bn. 9.1% higher order reported period last year.,1
523,1136,mixed christmas u retailer u retailer posted mixed result december - luxury retailer faring well many others forced slash price lift sales. upscale department store nordstrom said store sale 9.3% higher period last year. trendy youth label also sold well sale jumping 28% young woman clothing retailer bebe store 32.2% american eagle outfitters. wal-mart saw sale rise cut prices. company saw 3% rise december sale le 4.3% rise seen year earlier. customer world biggest retailer generally seen vulnerable america economic woes. commentator claim many cut back spending amid uncertainty job security low middle-income american reined spending face higher gasoline prices. analyst said wal-mart faced stand-off shopper stepping discount festive season wore consumer waited longer get best bargains. however expert added price cut across sector christmas sale - account nearly 23% annual retail sale - would far worse. far faring better expected result still split ken perkins analyst research firm retailmetrics llc told associated press. store struggling last couple month appear continuing trend. store well last several month december good month. overall december sale forecast rise 4.5% $220bn - le 5.1% increase seen year earlier. one discount retailer fare well december costco wholesale continued recent run upbeat result better-than-expected 8% jump store sales. however loser many varied. home furnishing store pier 1 import saw store sale sink larger-than-forecast 8.8% battled fierce competition. leading electronics chain best buy meanwhile missed sale target 3-5% rise sale turning 2.5% increase christmas period. accessory vendor claire store also suffered expected last minute shopping rush never materialised leaving store sale 5% higher compared 6% rise last year. jeweller zale also felt little christmas cheer december sale 0.7% month last year. good period retailer shoppers. saw dearth exciting new item kurt barnard president industry forecaster retail consulting group said. however one beneficiary desertion high street expected online stores. according survey goldman sachs & co harris interactive neilsen/net rating sale surged 25% holiday season $23.2bn.,1
524,779,korea spending boost economy south korea boost state spending next year effort create job kick start sputtering economy. earmarked 100 trillion ($96bn) first six month 2005 60% total annual budget. government main problem slumping consumption contraction construction industry . aim create 400 000 job focus infrastructure home building well providing public firm money hire new workers. government set economic growth rate target 5% next year hinted would danger unless took action. internal external economic condition likely remain unfavourable 2005 finance economy ministry said statement. blamed continuing uncertainty fluctuating oil price foreign exchange rate stagnant domestic demand shown sign quick rebound . 2004 growth 4.7% 4.8% ministry said. everyone convinced plan work. primary worry centre believe government overly optimistic view front loading budget enough turn economy around consultancy 4cast said report. problem facing south korea many consumer reeling effect credit bubble recently burst. million south korean defaulting credit card bill country biggest card lender hovering verge bankruptcy months. part spending plan government said ask firm roll mortgage loan come due first half 2005 . also pledged look way helping family low incomes. government voiced concern effect redundancy building trade. given economic spill employment effect construction sector sharp downturn construction industry could adverse effect ministry said. result south korea give private company also given chance build school hospital house public buildings. also look real estate tax system. plan table include promoting new industry bio-technology nano-technology well offering increased support small medium sized businesses. focus job creation economic recovery given unfavourable domestic global condition likely dog korean economy 2005 ministry said.,1
525,1315,ea take film tv giant video game giant electronic art (ea) say want become biggest entertainment firm world. u firm say want compete company disney achieve making game appeal mainstream audiences. ea publishes blockbuster title fifa john madden well video game version movie harry potter james bond films. revenue $3bn (£1.65bn) 2004 ea hoped double 2009. ea biggest game publisher world 2004 27 title sold excess one million copy each. nine 20 biggest-selling game uk last year published ea. gerhard florin ea managing director european publishing said: doubling industry five year rocket science. said would take many year ea could challenge disney - 2004 reported revenue $30bn (£16bn) - remained goal company. able bring people gaming game emotional. mr florin predicted next round game console would give developer enough power create real emotion. subtlety eye mouth - 5 000 polygon really sell emotion. ps3 xbox 2 go main character 30 000 50 000 polygon said. increased firepower finding nemo video game look like movie interactive. mr florin said 50% ea game sold adult played adult perception remained video game industry children. goal bring game mass bring emotions. ea said video game industry bigger music industry. nobody queue music anymore. ignore industry people queue buy game midnight desperate play said referring demand title grand theft auto: san andreas halo 2. jan bolz ea vice president sale marketing europe said firm working give video game central role popular culture. said company advanced stage discussion reality tv show viewer could control action character popular game sims. one idea could controlling family telling go kitchen go bedroom mechanism gamers world playing show said mr bolz. also said ea planning international award show similar oscar grammys would combine video game music movies. mr bolz said video game firm work closely celebrities. people want play video game hero like robbie williams christina aguilera them. mr florin said challenge keep people playing 30 40 50s. indication 30 year old come home work still want play games. true big challenge tv broadcaster - watching tv biggest pastime present.,3
526,1628,blair hope blunkett return event leading david blunkett resignation must swept carpet tory warned. wednesday tony blair said hoped former home secretary would serve government future. mr blunkett quit december probe linked visa application ex-lover nanny. mr blair said left without stain character tory dominic grieve branded way mr blunkett office operated scandalous . mr blair told bbc radio 4 today programme: know david well believe man real integrity real ability sad happened. said mr blunkett still immense amount offer country making guarantee definitive statement future jobs. shadow attorney general mr grieve said: rule possibility mr blunkett may return minister think something simply brushed carpet. senior labour backbencher martin neill chair common trade committee said believed prime minister would want one praetorian guard - reference elite body guard roman emperor - back alongside him. colleague ian gibson chair science technology committee said question mark whether mr blunkett could serve cabinet level again.,0
527,432,blair back pre-election budget tony blair backed chancellor gordon brown pre-budget report amid opposition claim bullish state uk economy. speech edinburgh prime minister said thursday report reinforced stability opportunity. would central labour next election campaign planning already well advanced. mr brown earlier denied economic forecast optimistic - refused rule future tax rises. told bbc radio 4 today programme: politician make mistake john major colleague made 1992 saying matter circumstance make sort guarantee every individual thing. politician would responsible do. mr brown insisted spending plan affordable could afford optimistic britain stable low-inflation economy house price stabilising. mr blair praised chancellor role creating economic stability said cornerstone labour programme. speech edinburgh napier university said labour would publish next month rich agenda future policy possible third term . every area work detailed plan future much clearer 1997 2001. fit together around common theme opportunity security stability mr blair said. pre-budget report mr brown surprised city expert forecasting uk growth 3% 3.5% next year. many believe figure likely 3% - fear tax rise spending cut saying tax receipt overestimated. carl emmerson institute fiscal study told bbc news: think everything come wash fact ok. sure. david page investec security said: forecast meet golden rule margin £8bn way optimistic. going take significant turnaround economy meet targets. conservative shadow chancellor oliver letwin said: find single economic forecaster imf institute fiscal study belief anything chancellor got black hole finances. order deal raise tax next general election. mr letwin accused chancellor using fancy statistic hide public service failures. vincent cable liberal democrat called mr brown open government book national audit office see met golden rule . clear serious loose end government public spending mr cable told mps.,0
529,1779,water firm suez argentina row conflict argentine state water firm agua argentina controlled france suez casting doubt firm future. firm serf province buenos aire want tariff rise 60% fund water-supply improvements. government rejected 60% rise want agua argentina make annual investment 400m peso ($136m; £72.3m) improvements. planning minister julio de vido offered state help free . mr de vido said argentine state would make contribution form subsidy . said contribution could made return seat company board. added government discussion agua argentina role might take event state contribution agreed. however agua argentina told argentine newspaper clarin would accept change legal structure practice rule state participation board. planning minister rule possibility cancelling agua argentina water concession. yet added like futurology . last week argentine economic minister roberto lavagna told french medium paris government considering allowing 16% increase tariff possibility state contribution agua argentina infrastructure investments. speaking buenos aire mr de vido later denied possibility tariff increase insisted annual investment water infrastructure centre discussions. added coming week future agua argentina would decided. suez owns 40% agua argentina (39.9%) spain agua de barcelona second biggest shareholder 25.01%. recently suez lost water concession bolivia mass protest city el alto (the poorest country) citizen complaining unfair water charges. forced government cancel contract. argentina suez subsidiary fined cutting supply water recent heat wave allegedly failing keep investment meet demand water maintained tense relationship argentine government. last financial crisis argentina firm sued state alleging converting tariff u dollar peso freezing devaluation affected company made difficult meet contractual obligations. president nestor kirchner argentina arrived power began negotiate solution disagreement international utility operating argentina. rejected tariff increase alleging impoverish citizen further. also asked investment meet growing demand water. may 2004 agua argentina government signed agreement renegotiate buenos aire water-concession contract. firm agreed invest 242m pesos. issue attracted european interest. last week paris president kirchner discussed problem issue french president jacques chirac. argentine government also pressure european union country international monetary fund (imf) raise utility tariff utility operating argentina european.,1
530,1514,robotic pod take car design new breed wearable robotic vehicle envelop driver developed japanese car giant toyota. company vision single passenger 21st century involves driver cruising four-wheeled leaf-like device strolling along encased egg-shaped cocoon walk upright two feet. prototype demonstrated along concept vehicle helper robot toyota stand expo 2005 aichi japan march 2005. model positioned so-called personal mobility device limits. open leaf-like i-unit vehicle latest version concept company introduced last year. built using environmentally friendly plant-based material single passenger unit equipped intelligent transport system technology allow safe autopilot driving specially equipped lanes. model allows user make tight on-the-spot turn move upright amongst people low speed easily switched reclining position higher speeds. body colour customized suit individual preference personal recognition system offer information music. also display show egg-shaped i-foot . two-legged mountable robot like device controlled joystick. standing height well seven foot (2.1 metres) unit walk along speed 1.35km/h (0.83mph) navigate staircase bargain. mounting dismounting accomplished aid bird-like leg bend backwards. clearly call concept vehicle innovative idea yet transformed potential product year away actual production said dr david gillingwater transport study group loughborough university. clearly eye-catching appeal part name game linked imac ipod-type niche apple responsible developing leading recent year - new different hi-tech image conscious products. always concept vehicle difficult see would appeal role would personal transport marketplace. personal transport arena taking new dimension though futuristic device augment human capabilities. toyota prototype represent latest incarnation wearable exoskeleton vehicular form specially focused transport. powered robotic exoskeleton focus much u military research year japan seems jumped onto bandwagon wave product developed specific applications. emerging range device targeted towards ageing world population care giving military wearable exoskeleton seem represent new line future technology meet individual particular mobility needs. toyota prototype geared towards mass transport company say vehicle allow elderly disabled achieve independent mobility. expert though bit sceptical acceptance area. arguably greatest need sort assistance certainly future elderly infirm people dr gillingwater told bbc news website. ask whether sort vehicle appeal groups. design consideration also exist. dr erel avineri centre transport society university west england bristol said: design introduced mobility device completely adjusted specific need elderly disabled. example one problem many older passenger experience limited ability rotate neck upper body making difficult look side back backing up. look like visual design device interior consider need. human-factors related issue design device issue considered said dr avineri. general introducing new technology requires passenger change behaviour pattern served older passenger decades. elderly user might necessarily accept innovation. may another barrier commercial success vehicle. single-person vehicle may find relatively small market niche may suited towards specialised application rather revolutionising face mass transport. concept personal mobility behind sort innovation great beg huge number question said dr gillingwater. range user-friendly really infrastructure required allow vehicle used. overall think vehicle pose number important question provide answer solutions.,3
531,1365,evil twin fear wireless net people using wireless high-speed net (wi-fi) warned fake hotspot access points. latest threat nicknamed evil twin pose real hotspot actually unauthorised base station say cranfield university experts. logged onto evil twin sensitive data intercepted. wi-fi becoming popular device come wireless capability. london lead global wi-fi hotspot league 1 000. number hotspot expected reach 200 000 2008 according analysts. user need wary using wi-fi enabled laptop portable device order conduct financial transaction anything sensitive personal nature said professor brian collins head information system cranfield university. user also protect ensuring wi-fi device security measure activated added. bt openzone operates vast proportion public hotspot uk told bbc news website made every effort make wi-fi secure. naturally people may security concern said chris clark chief executive bt wireless broadband. wi-fi network le vulnerable mean accessing internet like broadband dial-up. said bt openzone well others sophisticated encryption start login process service hotspot. mean user personal information data logon usernames password protected secure said mr clark. vast majority case base station straight box manufacturer automatically set least secure mode possible said dr nobles. cybercriminals try glean personal information using scam jam connection legitimate base station sending stronger signal near wireless client. anyone right gear find real hotspot substitute evil twin. cybercriminals clever carry attack said dr phil noble wireless net cybercrime expert cranfield. wireless network based radio signal easily detected unauthorised user tuning frequency. although wi-fi increasing popularity people want use high-speed net move fear secure is. company reluctant use large number fear security. wireless network protected provide backdoor company computer system. public wi-fi hotspot offered company like bt openzone cloud accessible user sign pay use. many home company wi-fi network left unprotected sniffed hi-jacked anyone correct equipment. bt advises customer change default setting make sure security setting equipment configured correctly said mr clark. also advocate use personal firewall ensure authorised user access data cannot intercepted. dr noble due speak wireless cybercrime science museum dana centre london thursday.,3
532,1776,china block google news site china accused blocking access google news medium watchdog reporter without borders. paris-based pressure group said english-language news site unavailable past 10 days. said aim force people use chinese edition site according watchdog include critical reports. google told bbc news website aware problem investigating causes. china believed extend greater censorship net country world. net police force monitor website e-mail control gateway connecting country global internet designed prevent access critical information. popular chinese portal sina.com sohu.com maintain close eye content delete politically sensitive comments. 110 000 net cafe country use software control access website considered harmful subversive. china censoring google news force internet user use chinese version site purged critical news report said group statement. agreeing launch news service excludes publication disliked government google let used beijing said. part search giant said looking issue. appears many user china difficulty accessing google news site china working understand resolve issue said google spokesperson. google news gather information 4 500 news sources. headline selected display entirely computer algorithm human editorial intervention. offer 15 edition service including one tailored china one hong kong. google launched version simplified chinese september. site filter news result remove politically sensitive information. google link news source inaccessible within china would result broken links.,3
534,235,itunes user sue apple ipod user apple itunes music service suing firm saying unfair use ipod play songs. say apple breaking anti-competition law refusing let music player work site. apple opened online store 2003 launching ipod 2001 us technology ensure song bought play ipod. californian thomas slattery filed suit u district court san jose seeking damages. apple turned open interactive standard artifice prevents consumer using portable hard drive digital music player choice lawsuit states. key lawsuit would convincing court single brand like itunes market separate rest online music market according ernest gellhorn anti-trust law professor george mason university. practical matter lower court highly sceptical claim prof gellhorn said. apple sold six million ipod since gadget launched 87% share market portable digital music player market research firm npd group reported. 200 million song sold itunes music store since launched. apple unlawfully bundled tied and/or leveraged monopoly market sale legal online digital music recording thwart competition separate market portable hard drive digital music player vice-versa lawsuit said. mr slattery called itunes customer also forced purchase apple ipod wanted take music listen to. spokesman apple declined comment. apple online music store us different format song napster musicmatch realplayer others. rival use mp3 format microsoft wma format apple us aac say help thwart piracy. wma format also includes so-called digital right management used block piracy.,3
535,162,howard unfinished business finished yet whispered conservative party person reporter attempted slip quietly hall. indeed t. michael howard already broken away printed text speech party spring conference brighton deliver smart rebuff peter hain description attack mongrel claiming personal abuse meant labour rattled tory challenge. moving front stage party faithful rose foot applause make personal ad-libbed appeal go fight victory. one day able tell child grandchild tell mine there. bit. played part. helped win famous election - election transformed country better . speech peppered reference mr howard humble beginning child immigrant introduced son nick trainee vicar praised father honesty. always know life meant said said. mr howard also joined stage wife sandra daughter larissa stepson sholto. audience reaction little muted party conference standards. mr howard overall message - tory labour run win next election - sound quite hollow might done six month ago. mr howard claimed justification tory campaign got great start . labour back foot immigration tony blair hastily adding sixth promise issue latest pledge card even managed score point traditional labour territory health education. stunt involving margaret dixon postponed operation maria hutchings concern son special need education may everyone taste succeeded bringing issue alive forcing labour react. senior tory believe long last starting tap public mood cutting background noise connect ordinary voter. latest poster campaign flag range policy better school discipline cleaner hospital ( mean hard keep hospital clean ) immigration ( racist impose limit immigration ) - headline thinking thinking say contrast labour negative campaigning infamous flying pig poster. oliver letwin one men lampooned labour poster affect bewilderment belief labour loss sure footing campaign trail. peter hain mongrel attack say latest example party getting tone wrong - by-product claim tory setting agenda. say understand doing. labour machine appears kind state shock seem know do. week positive headline also done wonder tory activist morale - likely crucial factor election analyst seem agree hinge party get core support out. fantastic week said 20-year-old politics student nick vaughan. policy getting medium sense win. think could. delegate even spoke next election like 1970 ted heath behind poll written pundit snatched victory harold wilson labour party. insisted going re-run 2001. thought 2001 going dent massive majority happen said john murray aldridge browhills conservatives. disappointing. time really different. whoever running strategy top got bang on. blair back foot. much credit tory recent change fortune must go lynton crosby australian strategist succeeded turning political veteran apparent no-hoper john howard australia liberal party serial election winner. tory still mountain climb michael howard walk door number 10. even allowing natural bias tory opinion poll still behind chance overturning labour whopping majority really ahead. gear start campaign proper party least reason hope like australian namesake mr howard really finished yet.,0
536,2071,electronics firm eye plasma deal consumer electronics giant hitachi matshushita electric joining force share develop technology flat screen televisions. tie-up come world top producer contend falling price intense competition. two japanese company collaborate research & development production marketing licensing. said agreement would enable two company expand plasma display tv market globally. plasma display panel used large thin tv replacing old-style televisions. display market high-definition television split model using plasma display panel others - manufactured like sony samsung - using liquid-crystal display (lcds). deal enable hitachi matsushita make panasonic brand product develop new technology improve competitiveness. hitachi recently announced deal buy plasma display technology rival fujitsu effort strengthen presence market. separately fujitsu announced monday quitting lcd panel market transferring operation area japanese manufacturer sharp. sharp inherit staff manufacturing facility intellectual property fujitsu. plasma panel market seen rapid consolidation recent month price consumer electronic good component fallen. samsung electronics sony among company working together reduce cost speed new product development.,1
537,412,dutch bank lay 2 850 staff abn amro netherlands largest bank cut 2 850 job result falling profits. cut - amounting 3% bank workforce - result one-off charge 790m euro ($1.1bn). 1 100 job go investment banking 1 200 550 go human resource respectively. abn amro third large european bank announce cutback past month following deutsche bank credit suisse group. profitability hit fall mortgage lending united state - bank largest single market - following recent interest rate rises. abn amro operation netherlands united kingdom hardest hit. job also lost u - accounted 46% profit first half 2004 - across operation america asia-pacific regions. restructuring designed improve efficiency reducing administrative cost increasing focus client service. bank said course 10% rise net income year operating profit set fall fall u revenues. abn amro currently 100 000 staff. get profit growth coming year lower cost shedding job make total sense ivo geijsen analyst bank oyens & van eeghen told bloomberg. europe leading bank seem set period retrenchment. deutsche bank said earlier month would reduce german workforce 1 920 many 300 job lost credit suisse first boston.,1
539,1352,ethnic producer face barrier minority ethnic led (mel) production company face barrier succeeding film television industry research suggested. study commissioned pact uk film council included interview industry expert individuals. indicated career progression lack role model among main problem within companies. research indicated 10% independent production company uk minority ethnic led. minority ethnic led company defined one majority decision-making power rest individual individual minority ethnic group. report also explored problem faced company attempting compete within film tv industries. said often smaller company lack resource often squeezed market bigger firms. research recommended minority ethnic led company could benefit positive action career training business advice plus improved communication within film tv sectors. uk rich diverse culture essential reflected film television said art minister estelle morris findings. welcome report hope lead door opened business film television industry given opportunities.,2
540,294,tory stalking horse meyer dy sir anthony meyer tory backbencher challenged margaret thatcher party leadership 1989 died. 84 suffering cancer many month died london home. failed stalking horse leadership challenge made easier michael heseltine mount bid. turn paved way john major move 10 downing street second ballot. meyer constituency party clwyd north west represented mp 20 year deselected result challenge. sir anthony john charles meyer born 27 october 1920. educated eton new college oxford served scot guard 1941 1945 wounded tank normandy. worked edward heath europe foreign office subsequently eton slough seat tory 1964 - 11 votes. labour regained seat two year later meyer wait 1970 could re-enter parliament. prospect front bench slot remained remote tended defy party line.,0
541,1973,bat spit drug firm go market german firm whose main product derived saliva vampire bat looking raise 70m euro ($91m; £49m) stock market. firm paion said hoped sell 5 million share - third firm - 11-14 euro share. main drug desmoteplase based protein bat saliva. protein stop blood clotting - help bat drink victim could also used help stroke sufferers. company share go sale later week scheduled start trading frankfurt stock exchange 10 february. final price top range company could valued much 200m euros. money raised spent largely developing company drug since desmoteplase already licensed one manufacturer forest laboratories.,1
542,493,sony psp tipped must-have sony playstation portable top gadget 2005 according round-up ultimate gizmo compiled stuff magazine. beat ipod second place top ten essential list predicts gadget-lovers likely covet year. owning 10 gadget set gadget lover back £7 455. £1 000 cheaper last year list due falling manufacturing cost making gadget affordable. portable gadget dominate list including sharp 902 3g mobile phone pentax optio sv digital camera samsung yepp yh-999 video jukebox. year essential show gadget cheaper sexier indispensable ever. got point live life without certain technology said adam vaughan editor stuff essentials. proliferation gadget home inexorably altering role high street life think mr vaughan. take digital camera would pay develop entire film photo legitimate downloads would travel mile record shop could download song minute 70p asks. next year see new set technology capturing imagination gadget lover stuff predicts. xbox 2 high-definition tv mp3 mobile among list must-haves dominate 2006 says. spring launch psp uk eagerly awaited gaming fans.,3
543,45,panda benefit wireless net world dwindling panda population getting helping hand wireless internet network. wolong nature reserve sichuan province southwest china home 20% remaining 1 500 giant panda world. broadband wireless network installed reserve allowed staff chronicle panda daily activities. data image shared colleague around world. reserve conduct vital research panda breeding bamboo ecology. using network vet able observe infant panda feed suggest change improve tiny cub chance survival. digital technology transformed way communicate share information inside wolong rest world said zhang hemin director wolong nature reserve. researcher state-of-the-art digital technology help foster panda population manage precious surroundings. network developed intel working closely staff wolong. includes 802.11b wireless network video monitoring system using five camera observe panda around clock. new infrastructure arrived panda park staff walked drove deliver floppy disk across reserve. infant panda health recorded paper notebook research team field little access data. foster cultural link across globe child learning lab incorporated network collaboration globio (federation global biodiversity education children) international non-profit organisation. enable child local primary school hook peer portland oregon us. digital technology brings story life enabling global dialogue help bridge culture around world said globio founder gerry ellis.,3
545,1417,web help collect aid donation web helping aid agency gather resource help cope aftermath tsunami disaster. many people making donation via website going online see get involved aid efforts. high-profile web portal google yahoo ebay amazon gathering link lead people aid relief organisations. many visiting aid-related site webpage struggling cope traffic. umbrella organisation called disaster emergency committee (dec) set coalition 12 charity taking many donation via specially created website. urged people go online possible help donation could processed quickly cash donated way meaning aid could delivered quickly possible. site far received almost £8 million 11 000 donation made online every hour. telco bt stepped take secure payment dec site provided extra logistical support phone online appeal initially crippled online donations. also provided space london bt tower one call centre dealing donations. web biggest firm also helping channel help modifying homepage include link aid agency organisation collecting resources. famously sparse homepage google placed link lead user list site donation made. among 17 organisation listed oxfam medecins sans frontieres (doctors without borders) network good. many site google list also taking online donations. online retailer amazon put large message start page let people donate money directly american red cross used relief efforts. auction site ebay giving list site people either donate directly divert portion profit anything sell ebay listed organisation simply buy item direct cash list. yahoo proving link direct charity want donate. auction drop website asking people donate old digital camera computer gadget longer want auction raise cash aid effort. sadly outpouring goodwill also encouraged conmen try cash in. anti-fraud organisation warning e-mail starting circulate try convince people send money directly rather make donation via aid agencies. wanting give cash urged use legitimate website charity aid agencies.,3
546,2140,barclays profit hit record level barclays uk third-biggest bank seen annual pre-tax profit climb record level boosted sharp rise business investment arm. profit year 31 december rose 20% £4.6bn ($8.6bn). barclays chief john varley said bank caught wind strong world economy. earnings barclays capital investment bank rose 25% £1.04bn investment branch operation held back growth uk retail business. group first britain five big bank report 2004 results. according analyst forecast hsbc biggest uk bank stock market valuation report profit £9.4bn later month. barclays result line market expectations. global investor wing made £347m 82% jump 2003 figures. profit barclaycard rose 5% £801m said affected series interest rate rise investment grow customer base. bank also blamed margin pressure mortgage business spending branch past year 1% fall profit uk retail division £1.13bn. outlook 2005 good result balance sheet growth investment made 2004 mr varley said. barclays cautioned growth year may slower 2004 back softer u chinese economy impact interest rate rise household spending uk. added bid acquire controlling stake south africa leading retail bank absa considered regulatory authorities. speaking bbc radio 4 mr varley declined drawn report barclays held merger talk u bank well fargo. tie-up barclays california-based well fargo would create world fourth biggest bank valued $180bn. 1405 gmt share barclays trading 0.67% 590 pence. headline number line story cost said analyst alex potter lehman brothers. bit aggressive expected. cost overshoot barclays capital uk bank.,1
548,1353,india russia energy talk india russia work together series energy deal part pact could see india invest $20bn oil gas projects. agenda oil gas extraction well transportation deal led russian energy giant gazprom india ongc. indian firm also expected hold talk tuesday buying stake asset owned yukos. reported keen buying 15% stake oil unit yuganskneftegas. former yukos subsidiary controversially sold last year eventually acquired state-owned energy giant rosneft. russian medium reported india russia signed memorandum understanding energy co-operation tuesday meeting oil natural gas corporation chairman subir raha gazprom chairman aleksey miller india petroleum minister mani shankar aiyar. agreement likely see two company develop refining facility russia india elsewhere organise delivery oil gas petrochemical russia india country across asia. ongc could invest gas oil field sakhalin far east russia may also take part joint tender bid project eastern siberia caspian sea. india urgently searching fresh energy supply - particularly liquefied natural gas - domestic demand growing 5% year. ongc mr raha said two could work together joint bid next year. current oil gas price cash flow situation good told reuters. saying - gazprom huge amount gas money. investment may go $20bn period five year so. russian news agency reported india petroleum minister mr aiyar russian energy minister viktor khristenko would discus future yugansk meeting tuesday. ongc mr raha declined drawn firm reported interest company. however stressed ongc interested loan-for-oil deal connection yugansk similar concluded recently rosneft china national petroleum corporation. china problem immediate demand needed oil coastal refineries. not. would like long-term security equity participation. thought decision yugansk delayed u court decided whether grant yukos bankruptcy protection. yukos suing host company involved sale yugansk auctioned pay huge back-tax bill. also threatened legal action business future commercial dealing former subsidiary.,1
549,830,daimlerchrysler 2004 sale rise us-german carmaker daimlerchrysler sold 2.1% car 2004 previous year solid chrysler sale offset weak showing mercedes. sale totalled 3.9 million unit worldwide 2004 company said detroit motor show. switch new model hit luxury marque mercedes-benz sale 3.1% 1.06 million. chrysler avoided fate u rival ford general motor lost ground japanese firms. sale rose 3.5% 2.7 million units. similarly smart brand compact car division sale jumping 21.1% 2004 136 000. future brand - controlled mercedes group within daimlerchrysler - remains question however. smart consistently lost money since started trading 1998 new model launch hold said mercedes chief executive eckhard cordes. europe smart go sale regular mercedes dealership well dealer network mr cordes said.,1
